MES_INICIO,RHS_FINAL_VOL,USINA,LAG,MLT,FATOR,PERC_MLT,CONTRIB,PIAFL,CALC_AFL,RHS_FINAL
6,564312220.8701832,ILHA POMBOS,7,225.74032258064517,2.63,80,474.95763870967744,-4.44046,-2109.030396384774,564310111.8397869
6,564310111.8397869,ILHA POMBOS,8,177.64032258064518,2.63,80,373.7552387096775,-0.64528,-241.17678043458068,564309870.6630064
6,564309870.6630064,ILHA POMBOS,9,155.65141129032259,2.63,80,327.4905693548387,1.15938,379.68601629861297,564310250.3490227
6,564310250.3490227,ILHA POMBOS,10,176.98487903225805,2.63,80,372.3761854838709,1.34466,500.7193615727419,564310751.0683843
6,564310751.0683843,ILHA POMBOS,11,243.2369623655914,2.63,80,511.7705688172043,0.84461,432.24654012869894,564311183.3149244
6,564311183.3149244,ILHA POMBOS,12,356.4777553763441,2.63,80,750.0291973118279,0.86718,650.4103193248709,564311833.7252437
6,564311833.7252437,P. PASSOS,1,527.8749327956989,2.63,80,1110.6488586021503,-3.27851,-3641.2733894157354,564308192.4518542
6,564308192.4518542,P. PASSOS,2,702.1161290322582,2.63,80,1477.2523354838713,0.0,0.0,564308192.4518542
6,564308192.4518542,P. PASSOS,3,723.3913306451611,2.63,80,1522.015359677419,0.0,0.0,564308192.4518542
6,564308192.4518542,P. PASSOS,4,641.1242607526881,2.63,80,1348.9254446236557,0.0,0.0,564308192.4518542
6,564308192.4518542,P. PASSOS,5,510.64200268817206,2.63,80,1074.390773655914,0.0,0.0,564308192.4518542
6,564308192.4518542,P. PASSOS,6,343.9133064516129,2.63,80,723.5935967741935,0.0,0.0,564308192.4518542
6,564308192.4518542,P. PASSOS,7,225.74032258064517,2.63,80,474.95763870967744,0.0,0.0,564308192.4518542
6,564308192.4518542,P. PASSOS,8,177.64032258064518,2.63,80,373.7552387096775,0.0,0.0,564308192.4518542
6,564308192.4518542,P. PASSOS,9,155.65141129032259,2.63,80,327.4905693548387,0.0,0.0,564308192.4518542
6,564308192.4518542,P. PASSOS,10,176.98487903225805,2.63,80,372.3761854838709,0.0,0.0,564308192.4518542
6,564308192.4518542,P. PASSOS,11,243.2369623655914,2.63,80,511.7705688172043,0.0,0.0,564308192.4518542
6,564308192.4518542,P. PASSOS,12,356.4777553763441,2.63,80,750.0291973118279,0.0,0.0,564308192.4518542
6,564308171.7495582,BARRA BRAUNA,1,527.8749327956989,2.63,80,1110.6488586021503,-258.78195,-287415.8773943387,564020755.8721639
6,564020755.8721639,BARRA BRAUNA,2,702.1161290322582,2.63,80,1477.2523354838713,-15.15512,-22387.93641453833,563998367.9357494
6,563998367.9357494,BARRA BRAUNA,3,723.3913306451611,2.63,80,1522.015359677419,-12.54346,-19091.338783499315,563979276.5969659
6,563979276.5969659,BARRA BRAUNA,4,641.1242607526881,2.63,80,1348.9254446236557,-8.37273,-11294.188537963822,563967982.408428
6,563967982.408428,BARRA BRAUNA,5,510.64200268817206,2.63,80,1074.390773655914,-4.78117,-5136.844935280446,563962845.5634927
6,563962845.5634927,BARRA BRAUNA,6,343.9133064516129,2.63,80,723.5935967741935,-3.0298,-2192.3438795064517,563960653.2196132
6,563960653.2196132,BARRA BRAUNA,7,225.74032258064517,2.63,80,474.95763870967744,-0.16207,-76.97638450567742,563960576.2432287
6,563960576.2432287,BARRA BRAUNA,8,177.64032258064518,2.63,80,373.7552387096775,0.41692,155.82603412283873,563960732.0692627
6,563960732.0692627,BARRA BRAUNA,9,155.65141129032259,2.63,80,327.4905693548387,-0.68753,-225.15959114853226,563960506.9096715
6,563960506.9096715,BARRA BRAUNA,10,176.98487903225805,2.63,80,372.3761854838709,0.44013,163.89393051701612,563960670.8036021
6,563960670.8036021,BARRA BRAUNA,11,243.2369623655914,2.63,80,511.7705688172043,-1.46656,-750.5422454045593,563959920.2613567
6,563959920.2613567,BARRA BRAUNA,12,356.4777553763441,2.63,80,750.0291973118279,-0.82489,-618.6915845705538,563959301.5697721
6,563955853.3218921,P. ESTRELA,1,527.8749327956989,2.63,80,1110.6488586021503,-412.35719,-457984.04240989004,563497869.2794822
6,563497869.2794822,P. ESTRELA,2,702.1161290322582,2.63,80,1477.2523354838713,-219.08325,-323641.24272789684,563174228.0367544
6,563174228.0367544,P. ESTRELA,3,723.3913306451611,2.63,80,1522.015359677419,-156.97398,-238916.808629696,562935311.2281246
6,562935311.2281246,P. ESTRELA,4,641.1242607526881,2.63,80,1348.9254446236557,-82.73428,-111602.37543461802,562823708.85269
6,562823708.85269,P. ESTRELA,5,510.64200268817206,2.63,80,1074.390773655914,-66.61068,-71565.90001894652,562752142.952671
6,562752142.952671,P. ESTRELA,6,343.9133064516129,2.63,80,723.5935967741935,-58.36545,-42232.865892844355,562709910.0867782
6,562709910.0867782,P. ESTRELA,7,225.74032258064517,2.63,80,474.95763870967744,-40.67224,-19317.591071433293,562690592.4957067
6,562690592.4957067,P. ESTRELA,8,177.64032258064518,2.63,80,373.7552387096775,-29.1319,-10888.200238566455,562679704.2954681
6,562679704.2954681,P. ESTRELA,9,155.65141129032259,2.63,80,327.4905693548387,-30.75927,-10073.370845239211,562669630.9246229
6,562669630.9246229,P. ESTRELA,10,176.98487903225805,2.63,80,372.3761854838709,-19.56591,-7285.878931320724,562662345.0456916
6,562662345.0456916,P. ESTRELA,11,243.2369623655914,2.63,80,511.7705688172043,-18.24446,-9336.977671962732,562653008.0680196
6,562653008.0680196,P. ESTRELA,12,356.4777553763441,2.63,80,750.0291973118279,-14.19629,-10647.63199350593,562642360.4360261
6,562641101.9508983,AIMORES,1,527.8749327956989,2.63,80,1110.6488586021503,-548.62102,-609325.3096681475,562031776.6412301
6,562031776.6412301,AIMORES,2,702.1161290322582,2.63,80,1477.2523354838713,122.26454,180615.5772618612,562212392.2184919
6,562212392.2184919,AIMORES,3,723.3913306451611,2.63,80,1522.015359677419,-119.64609,-182103.18670534683,562030289.0317866
6,562030289.0317866,AIMORES,4,641.1242607526881,2.63,80,1348.9254446236557,17.08645,23048.34716328986,562053337.3789499
6,562053337.3789499,AIMORES,5,510.64200268817206,2.63,80,1074.390773655914,-19.98464,-21471.312830834926,562031866.0661191
6,562031866.0661191,AIMORES,6,343.9133064516129,2.63,80,723.5935967741935,-27.84178,-20146.133730795806,562011719.9323883
6,562011719.9323883,AIMORES,7,225.74032258064517,2.63,80,474.95763870967744,-5.83776,-2772.688704953807,562008947.2436833
6,562008947.2436833,AIMORES,8,177.64032258064518,2.63,80,373.7552387096775,-0.37398,-139.77698417264517,562008807.4666991
6,562008807.4666991,AIMORES,9,155.65141129032259,2.63,80,327.4905693548387,1.31354,430.17196247035486,562009237.6386616
6,562009237.6386616,AIMORES,10,176.98487903225805,2.63,80,372.3761854838709,1.68885,628.8875208544354,562009866.5261825
6,562009866.5261825,AIMORES,11,243.2369623655914,2.63,80,511.7705688172043,3.69113,1889.0116996782474,562011755.5378822
6,562011755.5378822,AIMORES,12,356.4777553763441,2.63,80,750.0291973118279,4.1739,3130.5468666598385,562014886.0847489
6,562014886.0847489,MASCARENHAS,1,527.8749327956989,2.63,80,1110.6488586021503,-139.29185,-154704.33421508194,561860181.7505338
6,561860181.7505338,MASCARENHAS,2,702.1161290322582,2.63,80,1477.2523354838713,-15.34963,-22675.276766313295,561837506.4737675
6,561837506.4737675,MASCARENHAS,3,723.3913306451611,2.63,80,1522.015359677419,-40.59298,-61783.13905507827,561775723.3347124
6,561775723.3347124,MASCARENHAS,4,641.1242607526881,2.63,80,1348.9254446236557,-8.43027,-11371.805708047466,561764351.5290043
6,561764351.5290043,MASCARENHAS,5,510.64200268817206,2.63,80,1074.390773655914,-6.91518,-7429.605590169904,561756921.9234141
6,561756921.9234141,MASCARENHAS,6,343.9133064516129,2.63,80,723.5935967741935,-5.50839,-3985.8357325350003,561752936.0876815
6,561752936.0876815,MASCARENHAS,7,225.74032258064517,2.63,80,474.95763870967744,-2.81844,-1338.6396072449031,561751597.4480743
6,561751597.4480743,MASCARENHAS,8,177.64032258064518,2.63,80,373.7552387096775,-0.96312,-359.97114550606454,561751237.4769288
6,561751237.4769288,MASCARENHAS,9,155.65141129032259,2.63,80,327.4905693548387,-2.55027,-835.1893743085645,561750402.2875545
6,561750402.2875545,MASCARENHAS,10,176.98487903225805,2.63,80,372.3761854838709,-3.28534,-1223.3823772175806,561749178.9051772
6,561749178.9051772,MASCARENHAS,11,243.2369623655914,2.63,80,511.7705688172043,-2.24097,-1146.8624916022902,561748032.0426856
6,561748032.0426856,MASCARENHAS,12,356.4777553763441,2.63,80,750.0291973118279,-1.84925,-1386.991493128898,561746645.0511925
6,561746645.0511925,SA CARVALHO,1,527.8749327956989,2.63,80,1110.6488586021503,-580.36375,-644580.3365115637,561102064.7146809
6,561102064.7146809,SA CARVALHO,2,702.1161290322582,2.63,80,1477.2523354838713,-516.96237,-763683.8684397772,560338380.8462411
6,560338380.8462411,SA CARVALHO,3,723.3913306451611,2.63,80,1522.015359677419,-92.20946,-140344.2144275606,560198036.6318135
6,560198036.6318135,SA CARVALHO,4,641.1242607526881,2.63,80,1348.9254446236557,-132.0953,-178186.7112851952,560019849.9205283
6,560019849.9205283,SA CARVALHO,5,510.64200268817206,2.63,80,1074.390773655914,-45.70156,-49101.33440568217,559970748.5861226
6,559970748.5861226,SA CARVALHO,6,343.9133064516129,2.63,80,723.5935967741935,-75.17595,-54396.83605141693,559916351.7500712
6,559916351.7500712,SA CARVALHO,7,225.74032258064517,2.63,80,474.95763870967744,-56.19272,-26689.161603874065,559889662.5884672
6,559889662.5884672,SA CARVALHO,8,177.64032258064518,2.63,80,373.7552387096775,-40.44659,-15117.124900442455,559874545.4635668
6,559874545.4635668,SA CARVALHO,9,155.65141129032259,2.63,80,327.4905693548387,-39.27118,-12860.941097436356,559861684.5224694
6,559861684.5224694,SA CARVALHO,10,176.98487903225805,2.63,80,372.3761854838709,-39.13292,-14572.167476445482,559847112.354993
6,559847112.354993,SA CARVALHO,11,243.2369623655914,2.63,80,511.7705688172043,-27.92464,-14291.008896815656,559832821.3460962
6,559832821.3460962,SA CARVALHO,12,356.4777553763441,2.63,80,750.0291973118279,-11.37294,-8530.03705927558,559824291.3090369
6,559824291.3090369,ROSAL,1,527.8749327956989,2.63,80,1110.6488586021503,-959.99508,-1066217.43986568,558758073.8691711
6,558758073.8691711,ROSAL,2,702.1161290322582,2.63,80,1477.2523354838713,-125.06972,-184759.53596831387,558573314.3332028
6,558573314.3332028,ROSAL,3,723.3913306451611,2.63,80,1522.015359677419,-91.20808,-138820.0986866868,558434494.2345161
6,558434494.2345161,ROSAL,4,641.1242607526881,2.63,80,1348.9254446236557,-49.35924,-66581.93476328574,558367912.2997528
6,558367912.2997528,ROSAL,5,510.64200268817206,2.63,80,1074.390773655914,-33.15675,-35623.30628441573,558332288.9934684
6,558332288.9934684,ROSAL,6,343.9133064516129,2.63,80,723.5935967741935,-26.42934,-19124.101190968064,558313164.8922775
6,558313164.8922775,ROSAL,7,225.74032258064517,2.63,80,474.95763870967744,-28.67853,-13621.086890464645,558299543.805387
6,558299543.805387,ROSAL,8,177.64032258064518,2.63,80,373.7552387096775,-15.06481,-5630.551657665937,558293913.2537293
6,558293913.2537293,ROSAL,9,155.65141129032259,2.63,80,327.4905693548387,-30.52661,-9997.176889373113,558283916.0768399
6,558283916.0768399,ROSAL,10,176.98487903225805,2.63,80,372.3761854838709,-25.33881,-9435.569412500563,558274480.5074275
6,558274480.5074275,ROSAL,11,243.2369623655914,2.63,80,511.7705688172043,-14.23732,-7286.241354832559,558267194.2660726
6,558267194.2660726,ROSAL,12,356.4777553763441,2.63,80,750.0291973118279,-8.37467,-6281.247017851446,558260913.0190548
6,558192134.7132789,SAMUEL,1,527.8749327956989,2.63,80,1110.6488586021503,17.36166,19282.70786243861,558211417.4211414
6,558211417.4211414,SAMUEL,2,702.1161290322582,2.63,80,1477.2523354838713,-7.4266,-10970.962194704518,558200446.4589467
6,558200446.4589467,SAMUEL,3,723.3913306451611,2.63,80,1522.015359677419,-2.26434,-3446.3602595319667,558197000.0986872
6,558197000.0986872,SAMUEL,4,641.1242607526881,2.63,80,1348.9254446236557,-2.21762,-2991.4040445063115,558194008.6946427
6,558194008.6946427,SAMUEL,5,510.64200268817206,2.63,80,1074.390773655914,-1.13898,-1223.709603378613,558192784.9850392
6,558192784.9850392,SAMUEL,6,343.9133064516129,2.63,80,723.5935967741935,-2.44187,-1766.921496155,558191018.0635431
6,558191018.0635431,SAMUEL,7,225.74032258064517,2.63,80,474.95763870967744,-3.57981,-1700.2581046292905,558189317.8054384
6,558189317.8054384,SAMUEL,8,177.64032258064518,2.63,80,373.7552387096775,-2.17298,-812.1626586113549,558188505.6427798
6,558188505.6427798,SAMUEL,9,155.65141129032259,2.63,80,327.4905693548387,-5.36722,-1757.7139336526775,558186747.9288461
6,558186747.9288461,SAMUEL,10,176.98487903225805,2.63,80,372.3761854838709,-0.60325,-224.6359338931451,558186523.2929122
6,558186523.2929122,SAMUEL,11,243.2369623655914,2.63,80,511.7705688172043,-0.06632,-33.940624123956994,558186489.3522881
6,558186489.3522881,SAMUEL,12,356.4777553763441,2.63,80,750.0291973118279,-0.32417,-243.13696489257526,558186246.2153232
6,557427548.6026213,IRAPE,1,527.8749327956989,2.63,80,1110.6488586021503,-1835.71253,-2038832.0261661657,555388716.5764551
6,555388716.5764551,IRAPE,2,702.1161290322582,2.63,80,1477.2523354838713,10.75015,15880.684194301939,555404597.2606494
6,555404597.2606494,IRAPE,3,723.3913306451611,2.63,80,1522.015359677419,-200.36794,-304963.0822669235,555099634.1783825
6,555099634.1783825,IRAPE,4,641.1242607526881,2.63,80,1348.9254446236557,-161.33671,-217631.1932708678,554882002.9851116
6,554882002.9851116,IRAPE,5,510.64200268817206,2.63,80,1074.390773655914,-119.50355,-128393.5115391282,554753609.4735725
6,554753609.4735725,IRAPE,6,343.9133064516129,2.63,80,723.5935967741935,-123.62201,-89452.09485635532,554664157.3787161
6,554664157.3787161,IRAPE,7,225.74032258064517,2.63,80,474.95763870967744,-58.52238,-27795.651416470453,554636361.7272997
6,554636361.7272997,IRAPE,8,177.64032258064518,2.63,80,373.7552387096775,-48.66845,-18190.088147380004,554618171.6391523
6,554618171.6391523,IRAPE,9,155.65141129032259,2.63,80,327.4905693548387,-40.39629,-13229.404011923178,554604942.2351403
6,554604942.2351403,IRAPE,10,176.98487903225805,2.63,80,372.3761854838709,-21.74055,-8095.66307932137,554596846.5720611
6,554596846.5720611,IRAPE,11,243.2369623655914,2.63,80,511.7705688172043,-20.66686,-10576.690697865528,554586269.8813632
6,554586269.8813632,IRAPE,12,356.4777553763441,2.63,80,750.0291973118279,-9.7812,-7336.185584746451,554578933.6957784
6,552995232.7357783,M. DE MORAES,1,527.8749327956989,2.63,80,1110.6488586021503,-5528.44024,-6140155.842406197,546855076.8933722
6,546855076.8933722,M. DE MORAES,2,702.1161290322582,2.63,80,1477.2523354838713,-662.49187,-978667.6621965772,545876409.2311755
6,545876409.2311755,M. DE MORAES,3,723.3913306451611,2.63,80,1522.015359677419,-443.14564,-674474.47065408,545201934.7605214
6,545201934.7605214,M. DE MORAES,4,641.1242607526881,2.63,80,1348.9254446236557,-912.46592,-1230848.496839933,543971086.2636815
6,543971086.2636815,M. DE MORAES,5,510.64200268817206,2.63,80,1074.390773655914,-456.87575,-490863.09050712595,543480223.1731744
6,543480223.1731744,M. DE MORAES,6,343.9133064516129,2.63,80,723.5935967741935,59.88796,43334.54437986903,543523557.7175542
6,543523557.7175542,M. DE MORAES,7,225.74032258064517,2.63,80,474.95763870967744,-371.99328,-176681.04988466788,543346876.6676695
6,543346876.6676695,M. DE MORAES,8,177.64032258064518,2.63,80,373.7552387096775,-382.76712,-143061.21630581576,543203815.4513637
6,543203815.4513637,M. DE MORAES,9,155.65141129032259,2.63,80,327.4905693548387,-327.36043,-107207.45360494484,543096607.9977587
6,543096607.9977587,M. DE MORAES,10,176.98487903225805,2.63,80,372.3761854838709,-296.05216,-110242.77404506064,542986365.2237136
6,542986365.2237136,M. DE MORAES,11,243.2369623655914,2.63,80,511.7705688172043,-267.71337,-137007.8236448707,542849357.4000688
6,542849357.4000688,M. DE MORAES,12,356.4777553763441,2.63,80,750.0291973118279,-215.46813,-161607.3885901806,542687750.0114785
6,542687750.0114785,STA CLARA MG,1,527.8749327956989,2.63,80,1110.6488586021503,-538.04064,-597574.2226975706,542090175.7887809
6,542090175.7887809,STA CLARA MG,2,702.1161290322582,2.63,80,1477.2523354838713,-207.21134,-306103.43595374253,541784072.3528272
6,541784072.3528272,STA CLARA MG,3,723.3913306451611,2.63,80,1522.015359677419,-51.19776,-77923.77710107817,541706148.5757262
6,541706148.5757262,STA CLARA MG,4,641.1242607526881,2.63,80,1348.9254446236557,-74.37117,-100321.1635594315,541605827.4121667
6,541605827.4121667,STA CLARA MG,5,510.64200268817206,2.63,80,1074.390773655914,-46.58821,-50053.94298514419,541555773.4691815
6,541555773.4691815,STA CLARA MG,6,343.9133064516129,2.63,80,723.5935967741935,-36.29865,-26265.470711547583,541529507.99847
6,541529507.99847,STA CLARA MG,7,225.74032258064517,2.63,80,474.95763870967744,-27.58494,-13101.67796634813,541516406.3205036
6,541516406.3205036,STA CLARA MG,8,177.64032258064518,2.63,80,373.7552387096775,-24.70293,-9232.849498978452,541507173.4710046
6,541507173.4710046,STA CLARA MG,9,155.65141129032259,2.63,80,327.4905693548387,-28.67676,-9391.368459652065,541497782.1025449
6,541497782.1025449,STA CLARA MG,10,176.98487903225805,2.63,80,372.3761854838709,-21.12735,-7867.322002382661,541489914.7805425
6,541489914.7805425,STA CLARA MG,11,243.2369623655914,2.63,80,511.7705688172043,-8.86533,-4537.014976852226,541485377.7655656
6,541485377.7655656,STA CLARA MG,12,356.4777553763441,2.63,80,750.0291973118279,-4.70265,-3527.124804738468,541481850.6407609
6,541481850.6407609,P. PRIMAVERA,1,527.8749327956989,2.63,80,1110.6488586021503,-725.78083,-806087.6504348214,540675762.990326
6,540675762.990326,P. PRIMAVERA,2,702.1161290322582,2.63,80,1477.2523354838713,-327.30076,-483505.8121156461,540192257.1782104
6,540192257.1782104,P. PRIMAVERA,3,723.3913306451611,2.63,80,1522.015359677419,-337.20852,-513236.5468540901,539679020.6313562
6,539679020.6313562,P. PRIMAVERA,4,641.1242607526881,2.63,80,1348.9254446236557,-201.06452,-271221.0470390419,539407799.5843172
6,539407799.5843172,P. PRIMAVERA,5,510.64200268817206,2.63,80,1074.390773655914,-186.85747,-200757.94175668675,539207041.6425605
6,539207041.6425605,P. PRIMAVERA,6,343.9133064516129,2.63,80,723.5935967741935,-158.98603,-115041.27328454984,539092000.3692759
6,539092000.3692759,P. PRIMAVERA,7,225.74032258064517,2.63,80,474.95763870967744,-114.91559,-54580.03727732942,539037420.3319986
6,539037420.3319986,P. PRIMAVERA,8,177.64032258064518,2.63,80,373.7552387096775,-107.3224,-40112.309230895495,538997308.0227677
6,538997308.0227677,P. PRIMAVERA,9,155.65141129032259,2.63,80,327.4905693548387,-86.71734,-28399.11104953713,538968908.9117181
6,538968908.9117181,P. PRIMAVERA,10,176.98487903225805,2.63,80,372.3761854838709,-66.19461,-24649.296371392495,538944259.6153468
6,538944259.6153468,P. PRIMAVERA,11,243.2369623655914,2.63,80,511.7705688172043,-29.32581,-15008.086464725258,538929251.528882
6,538929251.528882,P. PRIMAVERA,12,356.4777553763441,2.63,80,750.0291973118279,-4.94939,-3712.1870088831884,538925539.3418732
6,536647878.9202732,SAO SIMAO,1,527.8749327956989,2.63,80,1110.6488586021503,-3466.28262,-3849822.835495471,532798056.0847777
6,532798056.0847777,SAO SIMAO,2,702.1161290322582,2.63,80,1477.2523354838713,-583.24783,-861604.2190334,531936451.8657443
6,531936451.8657443,SAO SIMAO,3,723.3913306451611,2.63,80,1522.015359677419,-1355.37684,-2062904.3686310432,529873547.4971132
6,529873547.4971132,SAO SIMAO,4,641.1242607526881,2.63,80,1348.9254446236557,-403.31839,-544046.438555647,529329501.05855757
6,529329501.05855757,SAO SIMAO,5,510.64200268817206,2.63,80,1074.390773655914,-164.58083,-176824.12527263246,529152676.93328494
6,529152676.93328494,SAO SIMAO,6,343.9133064516129,2.63,80,723.5935967741935,-511.331,-369995.8374321452,528782681.0958528
6,528782681.0958528,SAO SIMAO,7,225.74032258064517,2.63,80,474.95763870967744,-410.94639,-195182.12703066622,528587498.9688221
6,528587498.9688221,SAO SIMAO,8,177.64032258064518,2.63,80,373.7552387096775,-360.67202,-134803.05693100157,528452695.9118911
6,528452695.9118911,SAO SIMAO,9,155.65141129032259,2.63,80,327.4905693548387,-419.7763,-137472.77948866758,528315223.1324024
6,528315223.1324024,SAO SIMAO,10,176.98487903225805,2.63,80,372.3761854838709,-351.25169,-130797.76446696313,528184425.3679355
6,528184425.3679355,SAO SIMAO,11,243.2369623655914,2.63,80,511.7705688172043,-346.85036,-177507.80603165212,528006917.56190383
6,528006917.56190383,SAO SIMAO,12,356.4777553763441,2.63,80,750.0291973118279,-180.87436,-135661.0510450906,527871256.5108587
6,525611572.2596267,TUCURUI,1,527.8749327956989,2.63,80,1110.6488586021503,-172.49856,-191585.32877451455,525419986.9308522
6,525419986.9308522,TUCURUI,2,702.1161290322582,2.63,80,1477.2523354838713,25.55115,37745.49601179872,525457732.42686397
6,525457732.42686397,TUCURUI,3,723.3913306451611,2.63,80,1522.015359677419,-20.48876,-31184.20742074431,525426548.2194432
6,525426548.2194432,TUCURUI,4,641.1242607526881,2.63,80,1348.9254446236557,-16.75207,-22597.293473116602,525403950.9259701
6,525403950.9259701,TUCURUI,5,510.64200268817206,2.63,80,1074.390773655914,-17.6379,-18949.997026665646,525385000.9289434
6,525385000.9289434,TUCURUI,6,343.9133064516129,2.63,80,723.5935967741935,-11.3357,-8202.439934953225,525376798.4890084
6,525376798.4890084,TUCURUI,7,225.74032258064517,2.63,80,474.95763870967744,-12.59254,-5980.923063757162,525370817.5659447
6,525370817.5659447,TUCURUI,8,177.64032258064518,2.63,80,373.7552387096775,-10.35782,-3871.289486611872,525366946.2764581
6,525366946.2764581,TUCURUI,9,155.65141129032259,2.63,80,327.4905693548387,-7.45988,-2443.0403485187744,525364503.23610955
6,525364503.23610955,TUCURUI,10,176.98487903225805,2.63,80,372.3761854838709,-4.39448,-1636.399699585161,525362866.83641
6,525362866.83641,TUCURUI,11,243.2369623655914,2.63,80,511.7705688172043,-4.78849,-2450.608251075495,525360416.2281589
6,525360416.2281589,TUCURUI,12,356.4777553763441,2.63,80,750.0291973118279,-4.22349,-3167.7408145545323,525357248.4873443
6,524822722.6615523,CAMARGOS,1,527.8749327956989,2.63,80,1110.6488586021503,-7500.94147,-8330912.082097035,516491810.57945526
6,516491810.57945526,CAMARGOS,2,702.1161290322582,2.63,80,1477.2523354838713,-593.01639,-876034.8471077143,515615775.73234755
6,515615775.73234755,CAMARGOS,3,723.3913306451611,2.63,80,1522.015359677419,-234.7624,-357311.9786747341,515258463.75367284
6,515258463.75367284,CAMARGOS,4,641.1242607526881,2.63,80,1348.9254446236557,-1006.20519,-1357295.78330338,513901167.97036946
6,513901167.97036946,CAMARGOS,5,510.64200268817206,2.63,80,1074.390773655914,-358.77898,-385468.8258936797,513515699.14447576
6,513515699.14447576,CAMARGOS,6,343.9133064516129,2.63,80,723.5935967741935,-315.1392,-228032.70721254195,513287666.4372632
6,513287666.4372632,CAMARGOS,7,225.74032258064517,2.63,80,474.95763870967744,-173.24538,-82284.21660216078,513205382.22066104
6,513205382.22066104,CAMARGOS,8,177.64032258064518,2.63,80,373.7552387096775,-49.40367,-18464.880473984133,513186917.3401871
6,513186917.3401871,CAMARGOS,9,155.65141129032259,2.63,80,327.4905693548387,-16.10618,-5274.622058331516,513181642.71812874
6,513181642.71812874,CAMARGOS,10,176.98487903225805,2.63,80,372.3761854838709,-80.44006,-29953.962702893707,513151688.7554259
6,513151688.7554259,CAMARGOS,11,243.2369623655914,2.63,80,511.7705688172043,-233.17753,-119333.39716349072,513032355.35826236
6,513032355.35826236,CAMARGOS,12,356.4777553763441,2.63,80,750.0291973118279,-211.7195,-158795.80664026155,512873559.5516221
6,510837682.4489581,A. VERMELHA,1,527.8749327956989,2.63,80,1110.6488586021503,-1830.88606,-2033471.512769588,508804210.9361885
6,508804210.9361885,A. VERMELHA,2,702.1161290322582,2.63,80,1477.2523354838713,-894.3891,-1321238.3868063176,507482972.5493822
6,507482972.5493822,A. VERMELHA,3,723.3913306451611,2.63,80,1522.015359677419,-326.38061,-496756.3015208854,506986216.2478613
6,506986216.2478613,A. VERMELHA,4,641.1242607526881,2.63,80,1348.9254446236557,-272.5327,-367626.29352198535,506618589.9543393
6,506618589.9543393,A. VERMELHA,5,510.64200268817206,2.63,80,1074.390773655914,-293.3609,-315184.2443113952,506303405.71002793
6,506303405.71002793,A. VERMELHA,6,343.9133064516129,2.63,80,723.5935967741935,-266.75383,-193021.36330299175,506110384.3467249
6,506110384.3467249,A. VERMELHA,7,225.74032258064517,2.63,80,474.95763870967744,-202.56113,-96207.955999164,506014176.3907258
6,506014176.3907258,A. VERMELHA,8,177.64032258064518,2.63,80,373.7552387096775,-101.94146,-38101.15471671304,505976075.23600906
6,505976075.23600906,A. VERMELHA,9,155.65141129032259,2.63,80,327.4905693548387,-47.98855,-15715.797562013146,505960359.43844706
6,505960359.43844706,A. VERMELHA,10,176.98487903225805,2.63,80,372.3761854838709,-38.00974,-14153.921992433709,505946205.51645464
6,505946205.51645464,A. VERMELHA,11,243.2369623655914,2.63,80,511.7705688172043,-53.27239,-27263.24133255195,505918942.2751221
6,505918942.2751221,A. VERMELHA,12,356.4777553763441,2.63,80,750.0291973118279,-41.70584,-31280.597698415528,505887661.6774237
6,505887661.6774237,ITUTINGA,1,527.8749327956989,2.63,80,1110.6488586021503,-1.57823,-1752.8593481116718,505885908.8180756
6,505885908.8180756,ITUTINGA,2,702.1161290322582,2.63,80,1477.2523354838713,0.0,0.0,505885908.8180756
6,505885908.8180756,ITUTINGA,3,723.3913306451611,2.63,80,1522.015359677419,0.0,0.0,505885908.8180756
6,505885908.8180756,ITUTINGA,4,641.1242607526881,2.63,80,1348.9254446236557,0.0,0.0,505885908.8180756
6,505885908.8180756,ITUTINGA,5,510.64200268817206,2.63,80,1074.390773655914,0.0,0.0,505885908.8180756
6,505885908.8180756,ITUTINGA,6,343.9133064516129,2.63,80,723.5935967741935,0.0,0.0,505885908.8180756
6,505885908.8180756,ITUTINGA,7,225.74032258064517,2.63,80,474.95763870967744,0.0,0.0,505885908.8180756
6,505885908.8180756,ITUTINGA,8,177.64032258064518,2.63,80,373.7552387096775,0.0,0.0,505885908.8180756
6,505885908.8180756,ITUTINGA,9,155.65141129032259,2.63,80,327.4905693548387,0.0,0.0,505885908.8180756
6,505885908.8180756,ITUTINGA,10,176.98487903225805,2.63,80,372.3761854838709,0.0,0.0,505885908.8180756
6,505885908.8180756,ITUTINGA,11,243.2369623655914,2.63,80,511.7705688172043,0.0,0.0,505885908.8180756
6,505885908.8180756,ITUTINGA,12,356.4777553763441,2.63,80,750.0291973118279,0.0,0.0,505885908.8180756
6,493585412.6928116,FURNAS,1,527.8749327956989,2.63,80,1110.6488586021503,-8403.85603,-9333733.1075763,484251679.5852353
6,484251679.5852353,FURNAS,2,702.1161290322582,2.63,80,1477.2523354838713,-3163.18051,-4672815.795954564,479578863.7892807
6,479578863.7892807,FURNAS,3,723.3913306451611,2.63,80,1522.015359677419,-373.3513,-568246.4131555319,479010617.37612516
6,479010617.37612516,FURNAS,4,641.1242607526881,2.63,80,1348.9254446236557,-238.31957,-321475.33192476846,478689142.04420036
6,478689142.04420036,FURNAS,5,510.64200268817206,2.63,80,1074.390773655914,-115.73108,-124340.40457723448,478564801.6396231
